kepid,kepoi_name,koi_disposition
3955817,K04117.01,CONFIRMED
10360722,K04051.01,CONFIRMED
6349881,K04121.01,CONFIRMED
1718958,K04053.01,CONFIRMED
6428794,K04054.01,CONFIRMED
4673628,K04056.01,CONFIRMED
11401767,K02195.03,CONFIRMED
9718066,K02287.02,CONFIRMED
9272070,K04126.01,CONFIRMED
5088400,K04127.01,CONFIRMED
8087812,K04343.01,CONFIRMED
5308537,K04409.01,CONFIRMED
5281113,K04411.01,CONFIRMED
6026924,K04276.01,CONFIRMED
3244792,K04347.01,CONFIRMED
1724719,K04212.01,CONFIRMED
8120608,K00571.05,CONFIRMED
9366617,K04215.01,CONFIRMED
4548011,K04288.01,CONFIRMED
8459663,K04356.01,CONFIRMED
7046035,K04424.01,CONFIRMED
8463346,K02529.02,CONFIRMED
5868793,K04290.01,CONFIRMED
10063208,K04292.01,CONFIRMED
10669994,K04360.01,CONFIRMED
9183378,K04222.01,CONFIRMED
7596240,K04295.01,CONFIRMED
7427764,K04364.01,CONFIRMED
8416523,K04441.01,CONFIRMED
9872831,K04230.01,CONFIRMED
12306058,K02541.02,CONFIRMED
8507475,K04300.01,CONFIRMED
8773015,K04301.01,CONFIRMED
11080405,K02442.02,CONFIRMED
11509504,K04232.01,CONFIRMED
11611275,K04234.01,CONFIRMED
11612280,K04304.01,CONFIRMED
11444514,K04371.01,CONFIRMED
9886361,K02732.02,CONFIRMED
9702006,K04372.01,CONFIRMED
6587002,K00612.03,CONFIRMED
11718389,K04444.01,CONFIRMED
10329196,K04446.01,CONFIRMED
10604592,K04447.01,CONFIRMED
9285568,K04241.01,CONFIRMED
7604328,K02458.02,CONFIRMED
7103919,K04310.01,CONFIRMED
10722485,K04312.01,CONFIRMED
6937529,K04382.01,CONFIRMED
5177859,K04246.01,CONFIRMED
9883606,K04383.01,CONFIRMED
5860968,K04384.01,CONFIRMED
3645438,K04385.01,CONFIRMED
8480582,K04386.01,CONFIRMED
11125613,K02485.02,CONFIRMED
10525049,K04252.01,CONFIRMED
9896018,K02579.02,CONFIRMED
5095082,K04320.01,CONFIRMED
11560897,K02365.02,CONFIRMED
6752002,K04184.01,CONFIRMED
7257966,K04185.01,CONFIRMED
10407482,K04255.01,CONFIRMED
5371777,K04327.01,CONFIRMED
6879171,K04188.01,CONFIRMED
9897364,K04189.01,CONFIRMED
12505503,K04190.01,CONFIRMED
10526887,K04261.01,CONFIRMED
11125613,K02485.03,CONFIRMED
8733898,K02842.03,CONFIRMED
9828127,K04192.01,CONFIRMED
5644412,K04194.01,CONFIRMED
10730070,K04335.01,CONFIRMED
2831055,K04400.01,CONFIRMED
7703882,K04403.01,CONFIRMED
5340878,K04199.01,CONFIRMED
7450747,K04267.01,CONFIRMED
7826620,K04268.01,CONFIRMED
8890924,K04269.01,CONFIRMED
8573193,K04337.01,CONFIRMED
7673841,K02585.02,CONFIRMED
5084171,K04202.01,CONFIRMED
11968463,K02433.03,CONFIRMED
10593535,K04204.01,CONFIRMED
5959719,K02498.02,CONFIRMED
9701962,K04617.01,CONFIRMED
5977470,K04550.01,CONFIRMED
11284772,K04622.01,CONFIRMED
6153407,K03179.01,CONFIRMED
11519187,K04625.01,CONFIRMED
8417078,K04693.01,CONFIRMED
9898017,K04484.01,CONFIRMED
6278762,K03158.02,CONFIRMED
4556468,K04491.01,CONFIRMED
7747457,K04561.01,CONFIRMED
10026502,K04706.01,CONFIRMED
9002278,K00701.05,CONFIRMED
11650401,K04566.01,CONFIRMED
6278762,K03158.03,CONFIRMED
9100953,K04500.01,CONFIRMED
6761777,K04571.01,CONFIRMED
9412623,K04640.01,CONFIRMED
4735826,K03184.01,CONFIRMED
7778621,K04725.01,CONFIRMED
9100953,K04500.02,CONFIRMED
6278762,K03158.04,CONFIRMED
4545570,K04506.01,CONFIRMED
11671579,K04510.01,CONFIRMED
9216775,K04513.01,CONFIRMED
6278762,K03158.05,CONFIRMED
9009036,K04585.01,CONFIRMED
2857607,K04659.01,CONFIRMED
5962262,K04661.01,CONFIRMED
7429240,K04450.01,CONFIRMED
5003670,K04524.01,CONFIRMED
7133294,K04473.01,CONFIRMED
4381429,K04474.01,CONFIRMED
10220837,K04613.01,CONFIRMED
6278762,K03158.01,CONFIRMED
6276791,K04477.02,CONFIRMED
8636600,K04478.01,CONFIRMED
9447166,K03296.01,CONFIRMED
8151055,K03298.01,CONFIRMED
3348082,K01196.02,CONFIRMED
10615440,K04765.01,CONFIRMED
7510820,K03303.01,CONFIRMED
7983117,K03214.01,CONFIRMED
6880517,K03305.01,CONFIRMED
6615511,K03306.01,CONFIRMED
3632089,K03308.01,CONFIRMED
8397947,K04772.02,CONFIRMED
9569711,K03232.01,CONFIRMED
12314973,K00279.03,CONFIRMED
3348082,K01196.03,CONFIRMED
3632089,K03308.02,CONFIRMED
12735830,K03311.01,CONFIRMED
6592335,K04777.01,CONFIRMED
10057494,K03234.01,CONFIRMED
6587796,K03237.01,CONFIRMED
8554701,K03315.01,CONFIRMED
9031209,K03316.01,CONFIRMED
8073705,K03245.01,CONFIRMED
4271474,K03324.01,CONFIRMED
11497958,K01422.04,CONFIRMED
9885417,K03246.01,CONFIRMED
8331612,K03318.01,CONFIRMED
5965819,K03319.01,CONFIRMED
5965819,K03319.02,CONFIRMED
8183288,K03255.01,CONFIRMED
5965819,K03319.03,CONFIRMED
8280511,K01151.03,CONFIRMED
12156174,K03260.01,CONFIRMED
4736644,K03330.01,CONFIRMED
12055539,K03261.01,CONFIRMED
12056139,K03262.01,CONFIRMED
9021075,K04733.01,CONFIRMED
4473613,K04803.01,CONFIRMED
8826007,K03266.01,CONFIRMED
8620402,K03267.01,CONFIRMED
7285757,K03271.01,CONFIRMED
5280587,K03274.01,CONFIRMED
4138008,K04742.01,CONFIRMED
3120904,K03277.01,CONFIRMED
11757451,K04745.01,CONFIRMED
8047428,K04747.01,CONFIRMED
11513486,K04748.01,CONFIRMED
11189311,K03220.01,CONFIRMED
3544640,K03279.01,CONFIRMED
10653179,K03280.01,CONFIRMED
12066569,K03282.01,CONFIRMED
6497146,K03284.01,CONFIRMED
8016691,K03286.01,CONFIRMED
6584273,K03287.01,CONFIRMED
5768816,K03288.01,CONFIRMED
6368175,K03503.01,CONFIRMED
4939346,K01873.02,CONFIRMED
11455428,K03365.01,CONFIRMED
6265665,K03436.01,CONFIRMED
4645174,K03437.01,CONFIRMED
11657614,K03370.02,CONFIRMED
9785921,K03372.01,CONFIRMED
6599975,K03438.01,CONFIRMED
4282191,K03439.01,CONFIRMED
3559860,K03440.01,CONFIRMED
9967771,K01875.02,CONFIRMED
6705026,K03374.01,CONFIRMED
6779726,K03375.01,CONFIRMED
7288306,K03443.01,CONFIRMED
11860395,K03445.01,CONFIRMED
9529744,K01806.02,CONFIRMED
2995392,K03379.01,CONFIRMED
8078502,K03383.01,CONFIRMED
6975129,K01628.02,CONFIRMED
8644365,K03384.02,CONFIRMED
6364582,K03456.01,CONFIRMED
9529744,K01806.03,CONFIRMED
10328393,K01905.02,CONFIRMED
6118370,K03458.01,CONFIRMED
2717158,K03459.01,CONFIRMED
11521793,K00352.02,CONFIRMED
9085563,K03393.01,CONFIRMED
11337372,K01650.02,CONFIRMED
9763612,K03465.01,CONFIRMED
3561464,K03398.01,CONFIRMED
3561464,K03398.02,CONFIRMED
5213404,K03468.01,CONFIRMED
11551692,K01781.03,CONFIRMED
5531953,K01681.02,CONFIRMED
11754430,K03403.01,CONFIRMED
9995771,K03470.02,CONFIRMED
5213230,K03474.01,CONFIRMED
3326377,K01830.02,CONFIRMED
10922659,K03335.01,CONFIRMED
6021275,K00284.04,CONFIRMED
7869917,K01525.02,CONFIRMED
11754430,K03403.02,CONFIRMED
8409295,K03404.01,CONFIRMED
7131760,K03407.01,CONFIRMED
11853878,K01833.02,CONFIRMED
9285265,K03410.01,CONFIRMED
5780930,K03412.01,CONFIRMED
7288444,K03482.01,CONFIRMED
10881457,K03484.01,CONFIRMED
11810124,K03344.01,CONFIRMED
3433668,K03415.01,CONFIRMED
7503885,K03417.01,CONFIRMED
3629330,K03418.01,CONFIRMED
11853878,K01833.03,CONFIRMED
11810124,K03344.02,CONFIRMED
11303322,K03345.01,CONFIRMED
11241912,K03346.01,CONFIRMED
8824737,K03347.01,CONFIRMED
9349757,K03348.01,CONFIRMED
7703955,K01707.02,CONFIRMED
8880123,K03493.01,CONFIRMED
8636333,K03349.01,CONFIRMED
8081239,K03352.01,CONFIRMED
3745559,K03423.01,CONFIRMED
9117416,K03425.01,CONFIRMED
9117416,K03425.02,CONFIRMED
7517261,K03496.01,CONFIRMED
8424002,K03497.01,CONFIRMED
10657406,K01837.02,CONFIRMED
7091432,K03353.01,CONFIRMED
6368230,K03356.01,CONFIRMED
9027909,K03428.01,CONFIRMED
9230021,K03429.02,CONFIRMED
8552719,K01792.03,CONFIRMED
6058816,K03500.01,CONFIRMED
6619815,K03361.01,CONFIRMED
11651712,K03363.01,CONFIRMED
9896558,K01718.02,CONFIRMED
8738775,K03432.01,CONFIRMED
3728432,K03893.01,CONFIRMED
6696580,K02092.03,CONFIRMED
9892816,K01955.03,CONFIRMED
5384079,K02011.02,CONFIRMED
11709124,K00435.03,CONFIRMED
9480535,K03901.01,CONFIRMED
3128552,K02055.02,CONFIRMED
9892816,K01955.04,CONFIRMED
4150804,K03678.01,CONFIRMED
9025971,K03680.01,CONFIRMED
2581316,K03681.01,CONFIRMED
2581554,K03835.01,CONFIRMED
3128552,K02055.03,CONFIRMED
10363115,K03908.01,CONFIRMED
9761615,K03911.01,CONFIRMED
2581316,K03681.02,CONFIRMED
10795103,K03683.01,CONFIRMED
8494410,K03685.02,CONFIRMED
5784777,K03916.01,CONFIRMED
6949061,K01960.02,CONFIRMED
7102316,K02028.03,CONFIRMED
11518142,K03762.01,CONFIRMED
10788461,K03925.01,CONFIRMED
10788461,K03925.02,CONFIRMED
10788461,K03925.03,CONFIRMED
12784167,K03848.01,CONFIRMED
11253711,K01972.02,CONFIRMED
9489524,K02029.03,CONFIRMED
11709124,K00435.04,CONFIRMED
8505920,K02094.02,CONFIRMED
4242692,K03928.01,CONFIRMED
6105462,K02098.02,CONFIRMED
8257205,K01986.02,CONFIRMED
4164922,K03864.01,CONFIRMED
12061969,K02061.02,CONFIRMED
10328393,K01905.03,CONFIRMED
5437945,K03791.01,CONFIRMED
9353742,K03867.01,CONFIRMED
9101496,K01915.02,CONFIRMED
11450414,K01992.02,CONFIRMED
12557548,K03794.01,CONFIRMED
3657758,K02034.02,CONFIRMED
9517393,K02076.02,CONFIRMED
3440118,K03876.01,CONFIRMED
4472818,K03878.01,CONFIRMED
9411166,K01922.03,CONFIRMED
12154526,K02004.02,CONFIRMED
8804845,K02039.02,CONFIRMED
7515679,K03728.01,CONFIRMED
9351316,K02078.02,CONFIRMED
5202905,K01932.02,CONFIRMED
11760860,K03892.01,CONFIRMED
12735740,K03663.01,CONFIRMED
8552719,K01792.01,CONFIRMED
3732035,K03966.01,CONFIRMED
5195172,K01671.01,CONFIRMED
8832512,K01821.01,CONFIRMED
9280239,K03975.01,CONFIRMED
9886255,K01846.01,CONFIRMED
9205938,K02162.02,CONFIRMED
6803855,K01695.01,CONFIRMED
10153855,K01981.01,CONFIRMED
7762723,K02663.01,CONFIRMED
4178606,K02728.01,CONFIRMED
5980208,K02742.01,CONFIRMED
8036287,K03984.01,CONFIRMED
11187436,K01804.01,CONFIRMED
9823519,K02793.01,CONFIRMED
7047824,K02806.01,CONFIRMED
11358389,K02163.02,CONFIRMED
9602613,K02612.01,CONFIRMED
5807769,K02614.01,CONFIRMED
6041734,K02167.03,CONFIRMED
6606438,K02860.01,CONFIRMED
5773121,K04002.01,CONFIRMED
4814502,K04004.01,CONFIRMED
8142787,K04005.01,CONFIRMED
11075429,K02198.01,CONFIRMED
11705004,K02199.01,CONFIRMED
11244682,K03933.01,CONFIRMED
5895158,K03935.01,CONFIRMED
4173026,K02172.02,CONFIRMED
8934103,K04009.01,CONFIRMED
4947556,K03936.02,CONFIRMED
9009953,K04014.01,CONFIRMED
7679812,K03943.01,CONFIRMED
8282846,K04015.01,CONFIRMED
5938970,K04016.01,CONFIRMED
7375348,K00266.01,CONFIRMED
8636434,K03946.01,CONFIRMED
7810483,K01943.01,CONFIRMED
9904006,K02135.03,CONFIRMED
8081187,K01951.01,CONFIRMED
12061969,K02061.01,CONFIRMED
6342333,K02065.01,CONFIRMED
10404582,K02147.02,CONFIRMED
4570949,K01658.01,CONFIRMED
11497958,K01422.05,CONFIRMED
6444896,K03138.01,CONFIRMED
11442793,K00351.05,CONFIRMED
11442793,K00351.06,CONFIRMED
9758089,K01871.02,CONFIRMED
10005758,K01783.02,CONFIRMED
12405333,K03009.01,CONFIRMED
2715695,K03077.01,CONFIRMED
11442793,K00351.04,CONFIRMED
12352520,K03094.01,CONFIRMED
7455981,K03096.01,CONFIRMED
5474613,K01599.02,CONFIRMED
9823519,K02793.02,CONFIRMED
10587105,K00339.03,CONFIRMED
8558011,K00577.02,CONFIRMED
7742408,K03478.01,CONFIRMED
8231667,K03494.01,CONFIRMED
5437945,K03791.02,CONFIRMED
1873513,K04928.01,CONFIRMED
5551240,K05178.01,CONFIRMED
4760478,K05084.01,CONFIRMED
6184894,K05245.01,CONFIRMED
9002278,K00701.04,CONFIRMED
6026438,K02045.03,CONFIRMED
8753896,K02473.03,CONFIRMED
11177676,K03281.01,CONFIRMED
7731281,K05416.01,CONFIRMED
8745553,K05568.01,CONFIRMED
7978202,K05454.01,CONFIRMED
8891684,K05581.01,CONFIRMED
9715631,K05706.01,CONFIRMED
10777591,K05827.01,CONFIRMED
8037038,K05466.01,CONFIRMED
8105398,K05475.01,CONFIRMED
9141355,K05622.01,CONFIRMED
11037818,K05856.01,CONFIRMED
11176166,K05875.01,CONFIRMED
10055126,K01608.03,CONFIRMED
9285265,K03410.02,CONFIRMED
6368175,K03503.02,CONFIRMED
8653134,K06186.01,CONFIRMED
8030339,K03954.02,CONFIRMED
8037145,K00520.04,CONFIRMED
7100673,K04032.03,CONFIRMED
7100673,K04032.04,CONFIRMED
3634051,K06103.01,CONFIRMED
3645438,K04385.02,CONFIRMED
8780959,K03741.03,CONFIRMED
8780959,K03741.04,CONFIRMED
5629353,K06132.02,CONFIRMED
10717220,K06228.01,CONFIRMED
10989274,K06233.01,CONFIRMED
4247991,K02311.03,CONFIRMED
9839821,K02012.02,CONFIRMED
6221385,K06145.01,CONFIRMED
6221385,K06145.02,CONFIRMED
7908367,K06166.01,CONFIRMED
7908367,K06166.02,CONFIRMED
4142847,K02210.02,CONFIRMED
4665571,K02393.02,CONFIRMED
12206313,K02714.03,CONFIRMED
10122538,K02926.03,CONFIRMED
10122538,K02926.04,CONFIRMED
11125797,K03371.02,CONFIRMED
4735826,K03184.02,CONFIRMED
11442793,K00351.07,CONFIRMED
11450414,K01992.03,CONFIRMED
8540376,K07892.01,CONFIRMED
10736489,K07368.01,CONFIRMED
10843431,K07378.01,CONFIRMED
7350067,K06863.01,CONFIRMED
9730163,K02704.03,CONFIRMED
8311864,K07016.01,CONFIRMED
7935997,K05447.02,CONFIRMED
8873450,K07913.01,CONFIRMED
