kepid,kepoi_name,koi_disposition
5215980,K03866.01,FALSE POSITIVE
9178185,K03868.01,FALSE POSITIVE
6290382,K03869.01,FALSE POSITIVE
3327992,K03635.01,FALSE POSITIVE
5649206,K03636.01,FALSE POSITIVE
5193384,K03637.01,FALSE POSITIVE
5181804,K03638.01,FALSE POSITIVE
10491544,K03639.01,FALSE POSITIVE
4937143,K03715.01,FALSE POSITIVE
8719324,K03716.01,FALSE POSITIVE
11241814,K03717.01,FALSE POSITIVE
5036537,K03718.01,FALSE POSITIVE
9837083,K03719.01,FALSE POSITIVE
7031726,K07806.01,FALSE POSITIVE
3338660,K03795.01,FALSE POSITIVE
3338674,K03796.01,FALSE POSITIVE
5546277,K03797.01,FALSE POSITIVE
8258160,K03870.01,FALSE POSITIVE
9752982,K03871.01,FALSE POSITIVE
4666008,K03872.01,FALSE POSITIVE
8430105,K03873.01,FALSE POSITIVE
8052474,K03640.01,FALSE POSITIVE
3534118,K03641.01,FALSE POSITIVE
3534118,K03641.02,FALSE POSITIVE
2441161,K03642.01,FALSE POSITIVE
3231120,K03643.01,FALSE POSITIVE
12216706,K03644.01,FALSE POSITIVE
12216706,K03644.02,FALSE POSITIVE
10735331,K03720.01,FALSE POSITIVE
7763269,K03721.01,FALSE POSITIVE
5471606,K03723.01,FALSE POSITIVE
11200405,K03724.01,FALSE POSITIVE
5475736,K03798.01,FALSE POSITIVE
9049673,K03799.01,FALSE POSITIVE
7031898,K07807.01,FALSE POSITIVE
9593759,K03800.01,FALSE POSITIVE
5020044,K03802.01,FALSE POSITIVE
11560037,K03874.01,FALSE POSITIVE
11911561,K03875.01,FALSE POSITIVE
6547322,K07786.01,FALSE POSITIVE
9159265,K03877.01,FALSE POSITIVE
5816806,K03645.01,FALSE POSITIVE
6531496,K03646.01,FALSE POSITIVE
9661869,K03647.01,FALSE POSITIVE
3097352,K03648.01,FALSE POSITIVE
6066379,K03649.01,FALSE POSITIVE
3459199,K03725.01,FALSE POSITIVE
6973796,K03726.01,FALSE POSITIVE
12023089,K03727.01,FALSE POSITIVE
6286155,K03803.01,FALSE POSITIVE
7831363,K03804.01,FALSE POSITIVE
4663185,K03805.01,FALSE POSITIVE
5305471,K03806.01,FALSE POSITIVE
5560830,K03879.01,FALSE POSITIVE
8211824,K03881.01,FALSE POSITIVE
5980800,K03882.01,FALSE POSITIVE
9592850,K03883.01,FALSE POSITIVE
6227560,K03650.01,FALSE POSITIVE
5866104,K03651.01,FALSE POSITIVE
8256044,K03652.01,FALSE POSITIVE
8780968,K03653.01,FALSE POSITIVE
6960446,K03654.01,FALSE POSITIVE
8264097,K03655.01,FALSE POSITIVE
9674592,K03729.01,FALSE POSITIVE
9674592,K03729.02,FALSE POSITIVE
10879213,K03730.01,FALSE POSITIVE
5650314,K03731.01,FALSE POSITIVE
6962901,K07799.01,FALSE POSITIVE
8302302,K03732.01,FALSE POSITIVE
10581918,K03807.01,FALSE POSITIVE
3851949,K03808.01,FALSE POSITIVE
9097892,K03809.01,FALSE POSITIVE
4579313,K03884.01,FALSE POSITIVE
11614528,K03885.01,FALSE POSITIVE
8848288,K03886.01,FALSE POSITIVE
6590307,K07787.01,FALSE POSITIVE
5308419,K03887.01,FALSE POSITIVE
6312521,K03656.01,FALSE POSITIVE
4579321,K03657.01,FALSE POSITIVE
1575690,K03658.01,FALSE POSITIVE
4386047,K03659.01,FALSE POSITIVE
5103998,K03660.01,FALSE POSITIVE
9655858,K03733.01,FALSE POSITIVE
10275880,K03734.01,FALSE POSITIVE
2166200,K03735.01,FALSE POSITIVE
3547315,K03736.01,FALSE POSITIVE
6933781,K03737.01,FALSE POSITIVE
6148271,K03812.01,FALSE POSITIVE
5386904,K03813.01,FALSE POSITIVE
2997178,K03814.01,FALSE POSITIVE
8956206,K02048.02,FALSE POSITIVE
8260198,K03888.01,FALSE POSITIVE
10733174,K03889.01,FALSE POSITIVE
8564976,K03890.01,FALSE POSITIVE
7910148,K03661.01,FALSE POSITIVE
12459731,K03662.01,FALSE POSITIVE
4678875,K03664.01,FALSE POSITIVE
7812175,K03665.01,FALSE POSITIVE
7708193,K03666.01,FALSE POSITIVE
5478083,K03738.01,FALSE POSITIVE
10857342,K03739.01,FALSE POSITIVE
5215700,K03740.01,FALSE POSITIVE
8780959,K03741.01,FALSE POSITIVE
5565486,K03742.01,FALSE POSITIVE
8453214,K01776.01,FALSE POSITIVE
8556077,K02027.01,FALSE POSITIVE
7757698,K07848.01,FALSE POSITIVE
8625821,K01859.01,FALSE POSITIVE
8652999,K01953.01,FALSE POSITIVE
12164770,K02088.01,FALSE POSITIVE
9541322,K02089.01,FALSE POSITIVE
10470616,K02112.01,FALSE POSITIVE
10362031,K02118.01,FALSE POSITIVE
6373680,K02127.01,FALSE POSITIVE
10963242,K01312.02,FALSE POSITIVE
9150827,K01408.02,FALSE POSITIVE
9957351,K03964.01,FALSE POSITIVE
5385575,K03965.01,FALSE POSITIVE
5385697,K03967.01,FALSE POSITIVE
5385697,K03967.02,FALSE POSITIVE
8823833,K03968.01,FALSE POSITIVE
5015913,K01667.01,FALSE POSITIVE
5103942,K01668.01,FALSE POSITIVE
8678664,K01782.01,FALSE POSITIVE
8892721,K01844.01,FALSE POSITIVE
9042357,K01993.01,FALSE POSITIVE
9115681,K01865.01,FALSE POSITIVE
10481045,K02320.01,FALSE POSITIVE
8107034,K02322.01,FALSE POSITIVE
3962751,K02326.01,FALSE POSITIVE
8582291,K02330.01,FALSE POSITIVE
5110683,K02334.01,FALSE POSITIVE
7967861,K02349.01,FALSE POSITIVE
8179325,K02359.01,FALSE POSITIVE
5475494,K03969.01,FALSE POSITIVE
9412445,K03970.01,FALSE POSITIVE
7866914,K03971.01,FALSE POSITIVE
6057684,K03972.01,FALSE POSITIVE
5271608,K01673.01,FALSE POSITIVE
5357470,K01674.01,FALSE POSITIVE
5443775,K01676.01,FALSE POSITIVE
5527172,K01678.01,FALSE POSITIVE
7386391,K07837.01,FALSE POSITIVE
5529643,K01679.01,FALSE POSITIVE
9366989,K01785.01,FALSE POSITIVE
9468717,K01954.01,FALSE POSITIVE
9528420,K01742.01,FALSE POSITIVE
9529744,K01806.01,FALSE POSITIVE
9674608,K01795.01,FALSE POSITIVE
8495415,K02362.01,FALSE POSITIVE
10341905,K02391.01,FALSE POSITIVE
10336927,K02394.01,FALSE POSITIVE
12115188,K02396.01,FALSE POSITIVE
9850957,K02446.01,FALSE POSITIVE
12470954,K00439.02,FALSE POSITIVE
11568224,K03973.01,FALSE POSITIVE
7938883,K03974.01,FALSE POSITIVE
4544571,K03976.01,FALSE POSITIVE
3245661,K03977.01,FALSE POSITIVE
5618071,K01682.01,FALSE POSITIVE
6312534,K01689.01,FALSE POSITIVE
6470917,K01690.01,FALSE POSITIVE
7431709,K07838.01,FALSE POSITIVE
6611330,K01691.01,FALSE POSITIVE
6699368,K01694.01,FALSE POSITIVE
9973855,K01966.01,FALSE POSITIVE
10019399,K01796.01,FALSE POSITIVE
7841368,K07851.01,FALSE POSITIVE
10031707,K01827.01,FALSE POSITIVE
10092312,K01823.01,FALSE POSITIVE
10407054,K02500.01,FALSE POSITIVE
10880007,K02502.01,FALSE POSITIVE
8418129,K02515.01,FALSE POSITIVE
6525185,K02568.01,FALSE POSITIVE
10812504,K02570.01,FALSE POSITIVE
8107115,K02575.01,FALSE POSITIVE
10663411,K02584.01,FALSE POSITIVE
10090219,K03978.01,FALSE POSITIVE
9899217,K03979.01,FALSE POSITIVE
6750902,K03980.01,FALSE POSITIVE
5895588,K03981.01,FALSE POSITIVE
6891366,K01696.01,FALSE POSITIVE
7448023,K07839.01,FALSE POSITIVE
6891637,K01697.01,FALSE POSITIVE
6975615,K01698.01,FALSE POSITIVE
7137725,K01699.01,FALSE POSITIVE
10230571,K01926.01,FALSE POSITIVE
10294613,K01896.01,FALSE POSITIVE
7879648,K07852.01,FALSE POSITIVE
10491044,K01763.01,FALSE POSITIVE
10614012,K01807.01,FALSE POSITIVE
10616415,K01999.01,FALSE POSITIVE
6525193,K02653.01,FALSE POSITIVE
6866251,K02661.01,FALSE POSITIVE
7117710,K07817.01,FALSE POSITIVE
5303557,K03982.01,FALSE POSITIVE
10227863,K03983.01,FALSE POSITIVE
7281668,K07829.01,FALSE POSITIVE
9602562,K03985.01,FALSE POSITIVE
10668665,K03986.01,FALSE POSITIVE
10407020,K03987.01,FALSE POSITIVE
7380829,K01703.01,FALSE POSITIVE
7470491,K07840.01,FALSE POSITIVE
7768952,K01709.01,FALSE POSITIVE
8162790,K01712.01,FALSE POSITIVE
9655129,K01714.01,FALSE POSITIVE
9899483,K01719.01,FALSE POSITIVE
7882360,K07853.01,FALSE POSITIVE
10965740,K01887.01,FALSE POSITIVE
11285136,K01774.01,FALSE POSITIVE
11298815,K02015.01,FALSE POSITIVE
11342573,K01771.01,FALSE POSITIVE
4479633,K02814.01,FALSE POSITIVE
4952341,K02818.01,FALSE POSITIVE
8176019,K02843.01,FALSE POSITIVE
5385491,K03988.01,FALSE POSITIVE
5551504,K03989.01,FALSE POSITIVE
6421503,K03990.01,FALSE POSITIVE
7538434,K07841.01,FALSE POSITIVE
10487119,K01635.01,FALSE POSITIVE
10621666,K01636.01,FALSE POSITIVE
10747439,K01638.01,FALSE POSITIVE
10749128,K01639.01,FALSE POSITIVE
10813841,K01640.01,FALSE POSITIVE
10879656,K01642.01,FALSE POSITIVE
12691412,K01983.01,FALSE POSITIVE
5024482,K02041.01,FALSE POSITIVE
8175131,K02139.01,FALSE POSITIVE
7177766,K07819.01,FALSE POSITIVE
5513897,K02591.01,FALSE POSITIVE
10664416,K02599.01,FALSE POSITIVE
11495766,K02630.01,FALSE POSITIVE
7282154,K07830.01,FALSE POSITIVE
3228988,K03992.01,FALSE POSITIVE
2970804,K03993.01,FALSE POSITIVE
7552701,K03994.01,FALSE POSITIVE
7418173,K03995.01,FALSE POSITIVE
3228804,K03996.01,FALSE POSITIVE
11045383,K01645.01,FALSE POSITIVE
11391667,K01652.01,FALSE POSITIVE
11392017,K01653.01,FALSE POSITIVE
3446451,K01735.01,FALSE POSITIVE
6603756,K01729.01,FALSE POSITIVE
8460600,K01730.01,FALSE POSITIVE
12121470,K02142.01,FALSE POSITIVE
3327993,K02157.01,FALSE POSITIVE
5467124,K02161.01,FALSE POSITIVE
7906739,K02165.01,FALSE POSITIVE
2860114,K02170.01,FALSE POSITIVE
8501062,K02176.01,FALSE POSITIVE
7199644,K07821.01,FALSE POSITIVE
11966253,K02772.01,FALSE POSITIVE
10275805,K02782.01,FALSE POSITIVE
5709889,K02783.01,FALSE POSITIVE
3119256,K02784.01,FALSE POSITIVE
9943435,K02788.01,FALSE POSITIVE
2442359,K03997.01,FALSE POSITIVE
7707742,K03998.01,FALSE POSITIVE
2010191,K03999.01,FALSE POSITIVE
5471675,K04000.01,FALSE POSITIVE
8845574,K01734.01,FALSE POSITIVE
2021440,K01987.01,FALSE POSITIVE
3122985,K01949.01,FALSE POSITIVE
3248019,K01759.01,FALSE POSITIVE
3328026,K01994.01,FALSE POSITIVE
7116024,K07812.01,FALSE POSITIVE
2014991,K02178.01,FALSE POSITIVE
12885212,K02184.01,FALSE POSITIVE
5894073,K02187.01,FALSE POSITIVE
10518424,K02188.01,FALSE POSITIVE
4245933,K02190.01,FALSE POSITIVE
7199724,K07822.01,FALSE POSITIVE
12935144,K02847.01,FALSE POSITIVE
6185496,K02858.01,FALSE POSITIVE
12170648,K02875.01,FALSE POSITIVE
7282168,K07831.01,FALSE POSITIVE
9851943,K04001.01,FALSE POSITIVE
2708420,K04003.01,FALSE POSITIVE
3654950,K01766.01,FALSE POSITIVE
3836453,K01903.01,FALSE POSITIVE
3952651,K01912.01,FALSE POSITIVE
3966262,K01811.01,FALSE POSITIVE
4144231,K01791.01,FALSE POSITIVE
9964670,K02192.01,FALSE POSITIVE
6209798,K02196.01,FALSE POSITIVE
6525249,K02197.01,FALSE POSITIVE
6137681,K03932.01,FALSE POSITIVE
9655419,K03934.01,FALSE POSITIVE
5471690,K04006.01,FALSE POSITIVE
5350447,K04008.01,FALSE POSITIVE
7618364,K07844.01,FALSE POSITIVE
4150390,K01768.01,FALSE POSITIVE
4851464,K01757.01,FALSE POSITIVE
4913000,K01775.01,FALSE POSITIVE
4945877,K01936.01,FALSE POSITIVE
5110423,K01777.01,FALSE POSITIVE
2581191,K02203.01,FALSE POSITIVE
7379385,K02207.01,FALSE POSITIVE
6199702,K02211.01,FALSE POSITIVE
6307083,K02050.01,FALSE POSITIVE
6780158,K02231.01,FALSE POSITIVE
7199756,K07823.01,FALSE POSITIVE
7362696,K03937.01,FALSE POSITIVE
3865595,K03938.01,FALSE POSITIVE
9593528,K03939.01,FALSE POSITIVE
5195945,K03940.01,FALSE POSITIVE
5288577,K04010.01,FALSE POSITIVE
11969988,K04011.01,FALSE POSITIVE
8483258,K04012.01,FALSE POSITIVE
4832225,K04013.01,FALSE POSITIVE
7664272,K07845.01,FALSE POSITIVE
5302006,K01755.01,FALSE POSITIVE
5306720,K01991.01,FALSE POSITIVE
5389540,K01836.01,FALSE POSITIVE
5444384,K01778.01,FALSE POSITIVE
5450814,K01780.01,FALSE POSITIVE
7116519,K07813.01,FALSE POSITIVE
9635510,K02234.01,FALSE POSITIVE
8076630,K02235.01,FALSE POSITIVE
4077901,K02239.01,FALSE POSITIVE
10271691,K02240.01,FALSE POSITIVE
10544677,K02244.01,FALSE POSITIVE
7199883,K07824.01,FALSE POSITIVE
8552587,K03941.01,FALSE POSITIVE
6019872,K03942.01,FALSE POSITIVE
4864734,K03944.01,FALSE POSITIVE
8381693,K04017.01,FALSE POSITIVE
4929299,K04018.01,FALSE POSITIVE
10223615,K00065.01,FALSE POSITIVE
3342463,K00383.01,FALSE POSITIVE
6680177,K00860.01,FALSE POSITIVE
5565497,K01789.01,FALSE POSITIVE
5730389,K01956.01,FALSE POSITIVE
5802478,K01834.01,FALSE POSITIVE
5942093,K01995.01,FALSE POSITIVE
5992270,K01855.01,FALSE POSITIVE
7117126,K07814.01,FALSE POSITIVE
4761060,K02249.01,FALSE POSITIVE
5479802,K02251.01,FALSE POSITIVE
5607631,K02254.01,FALSE POSITIVE
4951249,K02258.01,FALSE POSITIVE
9156585,K02054.01,FALSE POSITIVE
3121340,K03945.01,FALSE POSITIVE
5952366,K03947.01,FALSE POSITIVE
5952366,K03947.02,FALSE POSITIVE
6045250,K03948.01,FALSE POSITIVE
5598595,K03949.01,FALSE POSITIVE
6681233,K00562.01,FALSE POSITIVE
7351237,K00879.01,FALSE POSITIVE
7436215,K00885.01,FALSE POSITIVE
9763754,K00589.01,FALSE POSITIVE
10216045,K00594.01,FALSE POSITIVE
8846163,K00962.01,FALSE POSITIVE
12366681,K00973.01,FALSE POSITIVE
1996399,K01026.01,FALSE POSITIVE
2697169,K01027.01,FALSE POSITIVE
8435247,K01131.01,FALSE POSITIVE
8332986,K01137.01,FALSE POSITIVE
6364327,K01744.01,FALSE POSITIVE
6762829,K01740.01,FALSE POSITIVE
7369865,K01918.01,FALSE POSITIVE
7593110,K01748.01,FALSE POSITIVE
7117147,K07815.01,FALSE POSITIVE
6634133,K02262.01,FALSE POSITIVE
7021534,K02267.01,FALSE POSITIVE
9277210,K02268.01,FALSE POSITIVE
9728465,K02270.01,FALSE POSITIVE
7124026,K02275.01,FALSE POSITIVE
7200485,K07825.01,FALSE POSITIVE
4544572,K03950.01,FALSE POSITIVE
5738634,K03951.01,FALSE POSITIVE
10152836,K03952.01,FALSE POSITIVE
10651816,K03953.01,FALSE POSITIVE
6964043,K01351.01,FALSE POSITIVE
3644523,K01195.01,FALSE POSITIVE
11909686,K01483.01,FALSE POSITIVE
6678383,K00111.04,FALSE POSITIVE
12644769,K01611.01,FALSE POSITIVE
6233890,K01624.01,FALSE POSITIVE
7918172,K01817.01,FALSE POSITIVE
8009496,K01869.01,FALSE POSITIVE
8111919,K02030.01,FALSE POSITIVE
8127586,K01752.01,FALSE POSITIVE
7117485,K07816.01,FALSE POSITIVE
2860793,K02277.01,FALSE POSITIVE
3851130,K02284.01,FALSE POSITIVE
7257363,K02292.01,FALSE POSITIVE
11922722,K02301.01,FALSE POSITIVE
7203326,K07826.01,FALSE POSITIVE
8030339,K03954.01,FALSE POSITIVE
9899414,K03955.01,FALSE POSITIVE
5471059,K03956.01,FALSE POSITIVE
7458309,K03957.01,FALSE POSITIVE
7777372,K03958.01,FALSE POSITIVE
7377200,K07836.01,FALSE POSITIVE
6312314,K01625.01,FALSE POSITIVE
6387969,K01617.01,FALSE POSITIVE
6468337,K01620.01,FALSE POSITIVE
10357040,K01634.01,FALSE POSITIVE
10514429,K01614.01,FALSE POSITIVE
8127607,K01919.01,FALSE POSITIVE
8129042,K01743.01,FALSE POSITIVE
8180020,K01741.01,FALSE POSITIVE
8223328,K01767.01,FALSE POSITIVE
8444552,K01769.01,FALSE POSITIVE
6032517,K02070.01,FALSE POSITIVE
4768846,K02077.01,FALSE POSITIVE
8260234,K02085.01,FALSE POSITIVE
7210749,K07828.01,FALSE POSITIVE
9282769,K03959.01,FALSE POSITIVE
7777416,K03960.01,FALSE POSITIVE
7597005,K03961.01,FALSE POSITIVE
5479717,K03962.01,FALSE POSITIVE
3764714,K03963.01,FALSE POSITIVE
11392618,K01623.01,FALSE POSITIVE
4474645,K01657.01,FALSE POSITIVE
4927315,K01663.01,FALSE POSITIVE
4928119,K01664.01,FALSE POSITIVE
10861608,K03118.01,FALSE POSITIVE
10934313,K03121.01,FALSE POSITIVE
7516809,K03133.01,FALSE POSITIVE
6115516,K03134.01,FALSE POSITIVE
5640511,K03139.01,FALSE POSITIVE
7336093,K03143.01,FALSE POSITIVE
10196493,K03149.01,FALSE POSITIVE
7812455,K02881.01,FALSE POSITIVE
9520443,K02893.01,FALSE POSITIVE
10601465,K02902.01,FALSE POSITIVE
7461307,K02909.01,FALSE POSITIVE
7269881,K02916.01,FALSE POSITIVE
10964265,K02934.01,FALSE POSITIVE
8672910,K00918.02,FALSE POSITIVE
3233043,K00966.02,FALSE POSITIVE
7269493,K01961.02,FALSE POSITIVE
8753896,K02473.02,FALSE POSITIVE
11074835,K02533.02,FALSE POSITIVE
10812504,K02570.02,FALSE POSITIVE
9827149,K02586.02,FALSE POSITIVE
7584650,K02631.02,FALSE POSITIVE
9823564,K02940.01,FALSE POSITIVE
9532424,K02941.01,FALSE POSITIVE
9950316,K02947.01,FALSE POSITIVE
6028860,K02950.01,FALSE POSITIVE
6778019,K02953.01,FALSE POSITIVE
4571536,K02954.01,FALSE POSITIVE
3336283,K02974.01,FALSE POSITIVE
5695904,K02983.01,FALSE POSITIVE
1725415,K02988.01,FALSE POSITIVE
11304987,K02993.01,FALSE POSITIVE
11709423,K03001.01,FALSE POSITIVE
8758136,K03006.01,FALSE POSITIVE
10617638,K03016.01,FALSE POSITIVE
12833566,K03024.01,FALSE POSITIVE
9153554,K03044.01,FALSE POSITIVE
8161830,K03046.01,FALSE POSITIVE
6461850,K03054.01,FALSE POSITIVE
7613246,K03062.01,FALSE POSITIVE
11551715,K03076.01,FALSE POSITIVE
6312171,K03079.01,FALSE POSITIVE
10665043,K03080.01,FALSE POSITIVE
7107561,K03100.01,FALSE POSITIVE
11237332,K03103.01,FALSE POSITIVE
8669092,K00068.01,FALSE POSITIVE
7885494,K07854.01,FALSE POSITIVE
5281714,K05148.01,FALSE POSITIVE
5289857,K05150.01,FALSE POSITIVE
5303185,K05151.01,FALSE POSITIVE
5308777,K05152.01,FALSE POSITIVE
5364090,K05153.01,FALSE POSITIVE
5370944,K05154.01,FALSE POSITIVE
6364143,K05272.01,FALSE POSITIVE
6364307,K05273.01,FALSE POSITIVE
6369548,K05277.01,FALSE POSITIVE
3098843,K03376.01,FALSE POSITIVE
3958301,K03381.02,FALSE POSITIVE
5353137,K03447.01,FALSE POSITIVE
4932689,K03453.01,FALSE POSITIVE
3970397,K05031.01,FALSE POSITIVE
3973549,K05032.01,FALSE POSITIVE
4058169,K05034.01,FALSE POSITIVE
4068391,K05036.01,FALSE POSITIVE
5391911,K05157.01,FALSE POSITIVE
5397106,K05159.01,FALSE POSITIVE
5425908,K05161.01,FALSE POSITIVE
5436415,K05163.01,FALSE POSITIVE
6387887,K05280.01,FALSE POSITIVE
6428602,K05282.01,FALSE POSITIVE
6447372,K05285.01,FALSE POSITIVE
6461675,K05286.01,FALSE POSITIVE
3439096,K03509.01,FALSE POSITIVE
3324644,K03781.01,FALSE POSITIVE
1161949,K04920.01,FALSE POSITIVE
4077252,K05038.01,FALSE POSITIVE
4077767,K05039.01,FALSE POSITIVE
4144238,K05041.01,FALSE POSITIVE
4147171,K05042.01,FALSE POSITIVE
4149060,K05043.01,FALSE POSITIVE
4160006,K05045.01,FALSE POSITIVE
5440435,K05166.01,FALSE POSITIVE
5440472,K05167.01,FALSE POSITIVE
5440651,K05168.01,FALSE POSITIVE
5446961,K05170.01,FALSE POSITIVE
5467126,K05171.01,FALSE POSITIVE
6522124,K05292.01,FALSE POSITIVE
6525196,K05293.01,FALSE POSITIVE
6525398,K05294.01,FALSE POSITIVE
6526377,K05295.01,FALSE POSITIVE
1297263,K04922.01,FALSE POSITIVE
1572948,K04924.01,FALSE POSITIVE
1725193,K04925.01,FALSE POSITIVE
1870398,K04927.01,FALSE POSITIVE
4179201,K05047.01,FALSE POSITIVE
4242806,K05049.01,FALSE POSITIVE
4245861,K05050.01,FALSE POSITIVE
4246343,K05051.01,FALSE POSITIVE
4253860,K05052.01,FALSE POSITIVE
4274816,K05053.01,FALSE POSITIVE
5470851,K05172.01,FALSE POSITIVE
5471108,K05173.01,FALSE POSITIVE
5525484,K05175.01,FALSE POSITIVE
5547424,K05177.01,FALSE POSITIVE
6527229,K05296.01,FALSE POSITIVE
6543674,K05298.01,FALSE POSITIVE
6548429,K05299.01,FALSE POSITIVE
6599305,K05301.01,FALSE POSITIVE
6600515,K05302.01,FALSE POSITIVE
6608090,K05303.01,FALSE POSITIVE
2010607,K04929.01,FALSE POSITIVE
2015013,K04930.01,FALSE POSITIVE
2163226,K04933.01,FALSE POSITIVE
2165352,K04934.01,FALSE POSITIVE
2305255,K04935.01,FALSE POSITIVE
2305543,K04936.01,FALSE POSITIVE
4276114,K05054.01,FALSE POSITIVE
4281023,K05055.01,FALSE POSITIVE
4281700,K05056.01,FALSE POSITIVE
4365461,K05058.01,FALSE POSITIVE
4366923,K05059.01,FALSE POSITIVE
4449752,K05060.01,FALSE POSITIVE
4455763,K05061.01,FALSE POSITIVE
5563057,K05179.01,FALSE POSITIVE
5565261,K05180.01,FALSE POSITIVE
5602409,K05181.01,FALSE POSITIVE
5603270,K05182.01,FALSE POSITIVE
5612111,K05183.01,FALSE POSITIVE
5616628,K05184.01,FALSE POSITIVE
5623137,K05185.01,FALSE POSITIVE
6611779,K05304.01,FALSE POSITIVE
6612411,K05305.01,FALSE POSITIVE
6612973,K05306.01,FALSE POSITIVE
6615600,K05307.01,FALSE POSITIVE
6635813,K05309.01,FALSE POSITIVE
6677415,K05311.01,FALSE POSITIVE
2309910,K04937.01,FALSE POSITIVE
2437209,K04939.01,FALSE POSITIVE
2438406,K04941.01,FALSE POSITIVE
2452289,K04942.01,FALSE POSITIVE
2569488,K04944.01,FALSE POSITIVE
4459503,K05062.01,FALSE POSITIVE
4464689,K05063.01,FALSE POSITIVE
4469825,K05064.01,FALSE POSITIVE
4470888,K05065.01,FALSE POSITIVE
5623839,K05186.01,FALSE POSITIVE
5650420,K05187.01,FALSE POSITIVE
5653152,K05189.01,FALSE POSITIVE
5653163,K05190.01,FALSE POSITIVE
5685113,K05191.01,FALSE POSITIVE
5698524,K05193.01,FALSE POSITIVE
6784887,K05328.01,FALSE POSITIVE
6864891,K05330.01,FALSE POSITIVE
7891264,K07855.01,FALSE POSITIVE
6880123,K05334.01,FALSE POSITIVE
6891512,K05335.01,FALSE POSITIVE
2569516,K04945.01,FALSE POSITIVE
2570432,K04946.01,FALSE POSITIVE
2574543,K04947.01,FALSE POSITIVE
2578811,K04948.01,FALSE POSITIVE
7897936,K07856.01,FALSE POSITIVE
2582800,K04949.01,FALSE POSITIVE
2707916,K04950.01,FALSE POSITIVE
2708270,K04951.01,FALSE POSITIVE
4540508,K05069.01,FALSE POSITIVE
4565943,K05070.01,FALSE POSITIVE
4570555,K05072.01,FALSE POSITIVE
4586482,K05073.01,FALSE POSITIVE
4647949,K05074.01,FALSE POSITIVE
4678873,K05075.01,FALSE POSITIVE
4732015,K05076.01,FALSE POSITIVE
5709014,K05194.01,FALSE POSITIVE
5732636,K05195.01,FALSE POSITIVE
5779606,K05197.01,FALSE POSITIVE
5780194,K05198.01,FALSE POSITIVE
5781991,K05199.01,FALSE POSITIVE
5784803,K05200.01,FALSE POSITIVE
5791713,K05201.01,FALSE POSITIVE
6681473,K05312.01,FALSE POSITIVE
6688318,K05313.01,FALSE POSITIVE
6690523,K05314.01,FALSE POSITIVE
6692742,K05315.01,FALSE POSITIVE
6695801,K05316.01,FALSE POSITIVE
6699562,K05317.01,FALSE POSITIVE
6707260,K05318.01,FALSE POSITIVE
6718474,K05319.01,FALSE POSITIVE
2710101,K04952.01,FALSE POSITIVE
2711123,K04953.01,FALSE POSITIVE
2833632,K04954.01,FALSE POSITIVE
2836076,K04955.01,FALSE POSITIVE
2850321,K04956.01,FALSE POSITIVE
2861126,K04957.01,FALSE POSITIVE
2987433,K04959.01,FALSE POSITIVE
4732137,K05077.01,FALSE POSITIVE
4736439,K05078.01,FALSE POSITIVE
4740375,K05080.01,FALSE POSITIVE
4741777,K05081.01,FALSE POSITIVE
4750406,K05082.01,FALSE POSITIVE
5794687,K05203.01,FALSE POSITIVE
5817712,K05204.01,FALSE POSITIVE
5858519,K05206.01,FALSE POSITIVE
5869272,K05208.01,FALSE POSITIVE
5905728,K05209.01,FALSE POSITIVE
6762188,K05323.01,FALSE POSITIVE
6766583,K05325.01,FALSE POSITIVE
6767337,K05326.01,FALSE POSITIVE
3003673,K04962.01,FALSE POSITIVE
3117115,K04964.01,FALSE POSITIVE
3120397,K04965.01,FALSE POSITIVE
3222680,K04966.01,FALSE POSITIVE
4769799,K05086.01,FALSE POSITIVE
4814168,K05089.01,FALSE POSITIVE
4815612,K05090.01,FALSE POSITIVE
4819158,K05091.01,FALSE POSITIVE
5942112,K05210.01,FALSE POSITIVE
5949765,K05212.01,FALSE POSITIVE
5956038,K05214.01,FALSE POSITIVE
5963591,K05215.01,FALSE POSITIVE
6947062,K05338.01,FALSE POSITIVE
6948815,K05339.01,FALSE POSITIVE
6952570,K05340.01,FALSE POSITIVE
7011044,K05342.01,FALSE POSITIVE
7013635,K05343.01,FALSE POSITIVE
3240049,K04968.01,FALSE POSITIVE
3245638,K04970.01,FALSE POSITIVE
3329985,K04971.01,FALSE POSITIVE
3341760,K04973.01,FALSE POSITIVE
3341982,K04974.01,FALSE POSITIVE
4840327,K05093.01,FALSE POSITIVE
4843751,K05094.01,FALSE POSITIVE
4856592,K05095.01,FALSE POSITIVE
4863260,K05096.01,FALSE POSITIVE
4902673,K05097.01,FALSE POSITIVE
4914399,K05100.01,FALSE POSITIVE
5967194,K05217.01,FALSE POSITIVE
5980354,K05218.01,FALSE POSITIVE
5986270,K05220.01,FALSE POSITIVE
5989391,K05221.01,FALSE POSITIVE
3428359,K04979.01,FALSE POSITIVE
3439031,K04980.01,FALSE POSITIVE
3449540,K04982.01,FALSE POSITIVE
3449870,K04983.01,FALSE POSITIVE
4917357,K05102.01,FALSE POSITIVE
4917658,K05103.01,FALSE POSITIVE
4927738,K05105.01,FALSE POSITIVE
4937140,K05106.01,FALSE POSITIVE
4945035,K05108.01,FALSE POSITIVE
6033602,K05225.01,FALSE POSITIVE
