target_id,true_label,period,p_joint,p_1d,p_2d,disagreement
10973664,false_positive,10.588234675514196,0.0918283,0.79224693775177,0.0,0.79224693775177
10933561,false_positive,31.53429533333332,0.22841775,0.8665342330932617,0.0,0.8665342330932617
10063802,false_positive,9.937259754122785,0.12289417,0.6335901021957397,0.0,0.6335901021957397
10384798,false_positive,39.99693135185182,0.19513308,0.7390116453170776,0.0,0.7390116453170776
11336883,false_positive,11.960195849252532,0.059412174,0.6690014600753784,0.0,0.6690014600753784
11017901,false_positive,6.518479704705402,0.100568704,0.6909785866737366,0.0,0.6909785866737366
10006581,false_positive,40.12275036733438,0.02180858,0.6216157078742981,0.0,0.6216157078742981
10676014,false_positive,10.711429096602497,0.07287881,0.6480039358139038,0.0,0.6480039358139038
10905239,false_positive,3.4942213973473475,0.14691922,0.7343086004257202,0.0,0.7343086004257202
10022908,false_positive,34.27977656022568,0.18146275,0.859440267086029,0.0,0.859440267086029
10965008,false_positive,7.560409260812063,0.22764206,0.8238951563835144,0.0,0.8238951563835144
11403389,false_positive,43.31459357166458,0.052885696,0.7726484537124634,0.0,0.7726484537124634
11453592,false_positive,13.732317625375368,0.183134,0.7537510395050049,0.0,0.7537510395050049
10545066,false_positive,12.298333063063048,0.10579026,0.7528076767921448,0.0,0.7528076767921448
10289119,false_positive,18.154349799999977,0.50178903,1.0,0.0,1.0
10227020,false_positive,10.946116205805772,0.27062428,0.9341687560081482,0.0,0.9341687560081482
11129738,false_positive,9.184471306809527,0.103747584,0.6591236591339111,0.0,0.6591236591339111
10468940,false_positive,9.148420349686305,0.08468362,0.7945288419723511,0.0,0.7945288419723511
10617017,false_positive,7.570687072672673,0.17422387,0.786072850227356,0.0,0.786072850227356
10020423,false_positive,7.442192053153152,0.009160343,0.616541862487793,0.0,0.616541862487793
11135308,false_positive,1.7265796809942828,0.16117366,0.6810458302497864,0.0,0.6810458302497864
10018233,false_positive,35.5589992546546,0.1886165,0.9258314967155457,0.0,0.9258314967155457
