target_id,period,true_label,prob_1d,prob_2d,disagreement
0000000138569990,,SKIPPED_METADATA_MISSING,,,
0000000164730843,,SKIPPED_METADATA_MISSING,,,
0000000159716174,,SKIPPED_METADATA_MISSING,,,
0000000352011875,6.2468813,CANDIDATE,0.47231343388557434,0.43625953793525696,0.03605389595031738
0000000164556761,,SKIPPED_METADATA_MISSING,,,
0000000184554636,,SKIPPED_METADATA_MISSING,,,
0000000122066167,,SKIPPED_METADATA_MISSING,,,
0000000164527695,,SKIPPED_METADATA_MISSING,,,
0000000027774415,4.9427985,CANDIDATE,0.4297127425670624,0.20449143648147583,0.22522130608558655
0000000273590427,,SKIPPED_METADATA_MISSING,,,
0000000352012126,,SKIPPED_METADATA_MISSING,,,
0000000120571842,,SKIPPED_METADATA_MISSING,,,
0000000120961424,,SKIPPED_METADATA_MISSING,,,
0000000122597057,,SKIPPED_METADATA_MISSING,,,
0000000273876171,,SKIPPED_METADATA_MISSING,,,
0000000027456723,,SKIPPED_METADATA_MISSING,,,
0000000290034635,,SKIPPED_METADATA_MISSING,,,
0000000063004645,,SKIPPED_METADATA_MISSING,,,
0000000271355270,,SKIPPED_METADATA_MISSING,,,
0000000027988995,,SKIPPED_METADATA_MISSING,,,
0000000417659970,,SKIPPED_METADATA_MISSING,,,
0000000027082730,,SKIPPED_METADATA_MISSING,,,
0000000121458495,,SKIPPED_METADATA_MISSING,,,
0000000171971636,,SKIPPED_METADATA_MISSING,,,
0000000158722002,,SKIPPED_METADATA_MISSING,,,
0000000243271716,,SKIPPED_METADATA_MISSING,,,
0000000137635103,,SKIPPED_METADATA_MISSING,,,
0000000123129910,,SKIPPED_METADATA_MISSING,,,
0000000123448077,,SKIPPED_METADATA_MISSING,,,
0000000047977416,,SKIPPED_METADATA_MISSING,,,
0000000158983792,,SKIPPED_METADATA_MISSING,,,
0000000027534458,,SKIPPED_METADATA_MISSING,,,
0000000271346561,,SKIPPED_METADATA_MISSING,,,
0000000405717552,,SKIPPED_METADATA_MISSING,,,
0000001882972403,,SKIPPED_METADATA_MISSING,,,
0000000268612417,,SKIPPED_METADATA_MISSING,,,
0000000239306681,,SKIPPED_METADATA_MISSING,,,
0000000026749051,,SKIPPED_METADATA_MISSING,,,
0000000027645404,,SKIPPED_METADATA_MISSING,,,
0000000122596693,3.5256535,CANDIDATE,0.3592317998409271,0.4306744635105133,0.07144266366958618
0000000159452015,,SKIPPED_METADATA_MISSING,,,
0000000239229234,,SKIPPED_METADATA_MISSING,,,
0000000063004906,,SKIPPED_METADATA_MISSING,,,
0000000137411225,,SKIPPED_METADATA_MISSING,,,
0000000158272820,,SKIPPED_METADATA_MISSING,,,
0000000164721823,,SKIPPED_METADATA_MISSING,,,
0000000290034960,,SKIPPED_METADATA_MISSING,,,
0000000279915941,,SKIPPED_METADATA_MISSING,,,
0000000159642390,,SKIPPED_METADATA_MISSING,,,
0000000299158887,9.4341589,CANDIDATE,0.13478095829486847,0.362732857465744,0.22795189917087555
0000000120495880,,SKIPPED_METADATA_MISSING,,,
0000000158167159,,SKIPPED_METADATA_MISSING,,,
0000000171879024,,SKIPPED_METADATA_MISSING,,,
0000000048528473,,SKIPPED_METADATA_MISSING,,,
0000000120576846,,SKIPPED_METADATA_MISSING,,,
0000000120254625,,SKIPPED_METADATA_MISSING,,,
0000000272940104,,SKIPPED_METADATA_MISSING,,,
0000000158113449,,SKIPPED_METADATA_MISSING,,,
0000000120498491,,SKIPPED_METADATA_MISSING,,,
0000000123416041,,SKIPPED_METADATA_MISSING,,,
0000000138571095,,SKIPPED_METADATA_MISSING,,,
