target_id,period
348835438,6.203496
166836920,5.7525797
190721237,12.9281223
382602147,2.1357026
231850364,3.1581288
32487566,2.7567395
237885040,5.6601098
382625239,1.3442724
89544985,2.3372423
9725627,4.1567834
369965258,2.1192866
299897516,7.8369842
149349867,5.9123675
149349867,3.4072141
149349867,9.1696498
231071138,18.84184
144297844,3.4978002
144124187,7.8686762
333734769,1.5099302
306337838,6.00327
295947393,5.4927168
48178229,2.6788253
96925186,6.8979432
47720259,6.9551801
237924601,1.0021853
177414713,2.0944084
72556406,5.563087
148883384,2.0988541
443213925,4.6410823
169249234,7.1858029
149601126,23.3418536
149601126,49.2445599
380836882,8.011385
126572546,2.3018922
83154030,11.7248927
269333648,64.5947
322063810,3.5104148
52059926,
190081497,3.1630387
129372561,10.7189647
1018843,1.9126596
434496663,7.2972359
179033846,1.476869
420016507,3.4082154
398736713,6.4967452
354517490,3.4523955
323295908,3.8539027
219253008,5.066175
219366908,0.6293198
209408136,3.1292868
200803270,2.5981987
200320748,1.5292851
161568891,2.4756487
161479081,3.4711465
159989004,3.5746058
155993822,4.0944492
322807675,19.4061437
219701535,5.4681892
101948569,19.4723016
260849386,1.0339
11521555,5.8681984
1525480,5.5094951
293435336,1.8098811
142087638,20.362741
142087638,74.6068965
142087638,74.6065192
231297123,1.9792573
212957629,3.0766835
153078576,2.7029187
67630845,9.4636148
321068176,12.9696927
77031414,1.3866519
262843259,8.1484094
20579360,16.7224532
418012030,6.6857865
219332978,
204698337,16.4452725
20299658,31.9919595
399967279,94.0997954
443115574,2.9103781
201508515,0.985586
49687222,20.186539
354518617,12.7187255
354518617,22.0819969
31054498,1.4118418
431971818,4.1133928
270604417,7.5427509
341419787,21.0689935
149845414,7.9940367
98728690,2.1415519
92363023,3.4180406
220479565,3.6977167
92359852,4.1549988
71345362,3.8821916
38399060,3.6506781
30016082,1.3225635
146467673,1.6375324
140284353,0.5566811
139445621,6.409365
139445453,4.3169755
100683605,3.270563
77958378,5.8259928
259377017,5.6605693
259377017,11.3795653
259377017,3.3601377
56096837,4.6636858
44791617,2.169466
43604949,1.9422802
248391319,0.7988525
10837041,0.782765
684936227,15.29859
206498307,13.4190392
237320326,1.7771109
161223358,0.5153654
237922465,8.2754608
49617263,4.83266
65347776,25.86696
358248442,18.8812961
120585579,6.340315
268532343,5.84259
70524163,4.3474
29919341,18.23603
197807043,
313891529,12.3750537
248387177,50.6939885
97486178,4.08165
388089437,2.1811989
444013020,2.3114203
350293646,8.5234958
350293646,1.4468993
80711765,4.8580501
204317710,2.8126485
294500964,9.0702531
6276559,5.436841
31515092,2.3701119
238542895,8.3848067
144043410,6.2636501
155491828,16.0475029
468981993,8.0149323
269400980,9.8302309
283307274,17.7859152
441453629,4.2002507
92226327,24.7373412
43475220,6.1735306
32677675,3.6364993
169448771,18.010652
457202957,1.8851834
455036659,4.007232
452810327,2.3540172
452810326,2.3540163
259511357,2.4759733
408231638,10.7448417
396896334,5.7604868
362026280,3.078479
332660287,1.2434016
332534326,2.4993895
311239796,4.9640641
284859630,7.5420435
269077474,1.3164901
248655096,2.7625084
176314383,3.3759446
268766053,3.3098458
142937186,1.30613
274193763,7.57017
420051632,7.0846492
149010208,3.4373093
23170835,1.10071
258804746,0.224195
347553438,1.82738
405763009,
155001079,1.3808138
298164705,
154568734,
251094370,5.1660127
686072378,1.9426003
274194927,14.3614789
118327550,7.397216
129839175,0.6461571
219175972,12.8900899
92226327,3.7779418
441155146,3.5511203
422385684,2.7754004
420177051,4.0483695
387409975,5.0182311
334482103,3.7257237
321086563,3.9704457
284679064,4.2102425
258920431,5.9839451
257067559,3.4843271
248655556,13.1147744
200723869,18.3877081
239816546,2.9887654
239638934,6.0027375
234489133,3.5985851
160037058,4.5815438
159332859,4.4817684
169448297,2.1473577
167714124,4.162733
153725446,0.708548
152477897,3.3843865
119290630,1.4875055
100780304,0.1846924
100589633,3.9471513
51830822,0.6711626
42763678,1.7246234
39724477,4.0350169
279740441,0.7418594
37240067,2.5082498
34729329,0.9953936
34466256,0.7029205
34266522,3.7170532
21505121,4.5879078
20069685,1.9663653
91869778,3.4771921
445946478,3.3328544
219175972,5.5514857
168871868,17.1217196
318753380,15.6692322
29959760,1.6473887
439867639,0.3711334
142868621,18.685862
1167538,
231721005,9.0182016
231721005,19.7580247
170729775,16.6542431
154618248,8.7709021
408114363,17.8832414
4294779,0.3438892
219208037,0.9776805
59128183,4.4414275
67782629,8.5063687
142784687,3.1711207
115453244,3.8229149
112316665,3.7494409
104986789,3.4580018
103751498,3.7146478
350445771,3.1901569
102713734,3.397862
37862966,3.5838508
21279791,3.0183134
7548817,4.52074
458641144,4.6965638
62530991,4.0266483
458647887,9.5835608
68007716,5.4566563
284418751,3.587158
157698565,61.6277
12862099,2.4238226
234832821,0.7460577
147437399,1.5622382
147125706,3.4813976
147034452,4.5302876
134315574,1.5971584
382188882,4.8000953
130611752,0.4405893
96736412,6.1214801
79431527,3.9072351
78441371,3.9980153
53122063,2.276734
52976395,1.0191022
284288093,7.2748135
48806546,0.934057
443556801,1.5080197
443534757,3.08858
439456714,3.9934418
438057373,4.5697688
437893926,3.8454384
435934762,2.8504334
434260570,4.720489
311271011,
117799904,14.1993538
449197831,3.7369689
192790476,19.1047019
158623531,7.8728937
454224694,0.515461
411839167,6.1802614
248434780,12.8643168
452375478,10.6079445
32949762,3.7684981
146523262,3.759205
293612446,2.6266983
71013298,1.7556616
31114545,24.4232697
117843067,2.3767548
229285649,8.493027
284122875,3.4559382
258983679,1.4711386
229167359,2.682814
151284882,3.817421
37089434,16.2709828
220139435,3.6039259
12036590,5.73436
235333495,4.1554362
37749396,13.4758478
234160911,5.3376282
456844391,6.0210332
191928543,7.234064
176772671,1.3326579
189625051,4.9088819
146776480,20.6006151
355800238,1.4509175
149539158,2.2338786
445145355,1.5174038
319473643,3.1474843
281979481,0.5417947
301281965,0.5348968
283303192,2.9884191
282102605,1.2541679
280212554,1.1472535
279989567,0.787177
237770757,1.7932884
237736186,4.9208778
237632488,0.5209929
237552878,4.7838171
235448190,6.9724832
373844472,0.9195617
235300016,6.8204309
231157209,7.4710819
170367033,4.9197461
168191686,1.6281719
148233571,0.9422588
148004811,3.3187528
160148385,3.4252563
298981199,7.1853092
71088556,6.5857043
248650906,
399868187,1.2311781
449257028,4.278752
373453507,15.7925628
43868600,3.8865992
412054152,34.7769296
262435954,2.6473916
167661160,36.8382429
201793781,5.9910569
1449756,11.3543085
262258341,11.994832
117938087,14.9315582
219151731,1.4853364
68035559,8.3272872
328934463,11.2347982
269850928,4.724665
308883808,1.1645141
63898957,3.3639254
63898957,13.0393586
268914377,2.1538959
234282389,0.7320175
149572298,13.3572104
52315301,15.2010859
263075864,4.8103214
38965512,2.2687617
273850708,1.8531628
260537454,6.3187442
231076038,8.2500143
31943299,12.4724734
70513361,11.1452784
394346647,10.3558635
388202128,2.4125012
382259755,1.2207037
420962989,0.5993364
388934707,4.4430866
36574157,3.7804749
35636165,3.4590552
35483319,1.9297769
332860211,4.4445101
319735319,2.9038027
244161191,0.299039
317546777,4.9062135
317417916,2.7636665
306903715,4.8680805
302976834,2.3044132
302766000,0.2573207
300204369,11.5054399
281987399,3.7576217
270677031,4.3217658
255756918,4.0646554
251209368,3.0071496
122613513,11.4707838
369376388,1.5411764
394346745,3.4024655
139251123,10.7668398
279327604,1.426951
179985715,6.6153188
77437543,
80567842,5.92777
282498590,10.1004307
123664207,
282576340,8.3761316
282576340,2.4087648
33091590,7.795385
160328683,1.5746828
97568467,10.655694
263179590,3.7382381
67196573,2.5574812
403288821,0.5474737
349410350,3.0235362
308396509,2.1481182
300604770,3.4562767
262829328,1.0649771
260541432,0.8715953
259901731,11.4856846
120916706,0.5568095
391900348,9.7130596
140067837,6.6314357
231703293,0.907105
386131764,18.1960491
318812447,
358557578,7.4547813
119925436,3.1054901
349408306,0.152076
458342769,3.9299344
100100827,0.9414525
149577217,7.39143
378976682,6.0179742
219728669,2.3601883
73540072,1.2436239
157225097,2.5267353
81247740,1.3641482
224313733,197.0336254
180652891,0.7759895
424733642,2.0912089
229742722,63.4839358
279741379,35.6134391
279741379,7.7897726
202426247,1.0662082
323295479,742.5142746
321668398,5.6442112
356919658,1.42611
229791084,1.6453265
211438925,4.8996461
7413227,3.4158668
167009792,1.13305
308919449,1.6563738
382980571,1.742573
461080504,6.0988471
357536526,1.57363
127315102,10.8458712
460140752,12.0077462
31268146,3.6473383
334125713,4.6211026
230982885,2.0727598
327663613,1.41144
356590734,4.829406
394509844,6.89132
242536549,0.6923563
466113537,4.9064175
166184426,16.3152
422656370,1.3254567
470127886,5.7156075
470159478,17.0096703
53617134,18.8243063
427279997,2.89453
53709089,8.51226
368320811,1.261045
405559035,11.1516668
405559035,5.5470937
235937532,3.7321195
237071229,11.2479927
281781375,43.8297863
427730490,3.8608551
54364414,1.37477
269424395,2.41872
346929661,12.0135752
270333769,4.1207509
347013211,9.07763
392476080,0.67249
300293197,6.5638575
394029948,32.76639
356235833,1.2680452
427320001,14.0120582
427320001,155.8237
1400212743,5.24612
9828416,6.2099619
54464870,3.6944323
422838133,5.3089937
279212407,28.6620782
17416749,2.34483
236387002,7.2008611
206609630,0.3352715
389900760,5.7998189
88996391,2.3195654
311408969,3.5852284
207425203,1.2239134
400430915,2.1863095
400476523,18.10671
230087585,8.8263579
299780329,1.6024387
260304296,0.5125807
230375747,2.7633917
233503636,3.40612
229490898,2.2349708
328933398,24.9341884
328933398,900.1930987
328933398,7.0056805
232641326,17.8683999
233047097,11.3091849
233078665,6.4827647
233497719,3.801591
219762508,3.2351013
334911765,0.88958
302659412,14.5187891
356747847,14.6483913
400323948,3.2242808
234519192,1.1630372
318828309,5.3418199
179319057,6.7018963
141663464,1.76447
190271688,12.6534664
242083025,0.6466988
295354126,2.2778177
242120884,0.6227257
320079492,0.4262223
210445631,3.97195
293708935,2.6855915
441462736,14.278122
162695785,2.5599667
468574941,1.4971447
363761216,7.4072602
159873822,13.7905315
314835525,5.30329
281575427,4.2529842
316468545,13.5970194
375850439,1.1633325
1100766816,1.62263
315755496,4.27808
378355116,3.5684459
322062001,4.6981739
396356111,10.2207
229888286,5.5986337
326732851,1.51567
403308915,3.7543552
55650590,0.7363132
285542903,2.2657506
327577308,1.45655
105840719,10.3088514
159742538,3.5539283
116242971,5.0316347
116264089,1.306188
21744120,5.5080682
21832928,16.3413889
101721385,4.627664
234345288,23.5199045
234345288,7.7565534
320798691,5.0052605
27848472,1.8468345
358516596,3.2440454
39200363,3.8266587
75878355,9.2292078
75878355,95.8531625
76419763,2.7884723
243335710,13.7045951
280830734,1.1619531
359357695,1.7263781
59859387,1.1203828
396368313,3.0898836
348755728,4.5063838
219879302,6.7822781
258510872,6.5440665
403136415,2.5128483
229586455,2.2001583
459997997,5.547485
139771134,0.9134495
278866211,2.1940616
288636599,19.9676936
139198430,15.3617729
63698669,1837.8897313
253132689,3.217824
267414551,4.7631
47617161,3.9194856
295562522,5.438218
467281353,2.8319354
329888006,7.6943096
383531859,17.0614756
458856474,6.0783344
458857720,1.30924
12421862,10.2152025
127793615,9.27898
378613125,2.4763492
437329044,17.1725007
89535068,6.1110945
162246865,0.5646193
469212332,30.7864669
468997317,7.5043829
349088467,2.5861562
373785851,4.04163
334811204,21.07626
115524421,8.8036803
356710041,
141663460,1.76442
147951030,8.8128067
417931300,7.7690887
198187049,5.9214229
260271203,5.6492853
233182695,6.3839247
198360694,5.6739336
900715901,3.167981
441642457,53.1991439
158075010,177.5830512
23814735,4.7981694
27491137,10.3563596
27491137,35.1257472
336128819,7.8519082
23059280,14.1502269
336267424,1.4821845
308172249,1.4013784
167415965,18.5537012
167415965,9.695961
399860444,2.4706114
287256467,18.2616878
44313455,9.3004351
103195323,5.5899401
428988981,37.3415931
88992642,10.2611329
158916431,5.8924856
341630071,26.2049782
233569098,23.48522
1716467085,0.5842495
231912935,26.2851404
264544388,
280865159,739.2389832
384159646,748.0739416
174302697,
420645189,48.5340395
420645189,48.5338626
91987762,45.5221456
172370679,29.0902271
166739520,10.0205981
178879588,3.0566277
19684256,1.3666563
272212970,1.6091845
77156657,3.8404319
272213425,4.3247708
429302040,5.72226
308098254,9.6246665
453789494,5.4774433
161156159,2.2818488
324395151,3.4551479
309792357,104.8729635
457939414,3.7899524
82707763,6.6570835
147340931,4.31224
453464017,3.9416903
445903569,4.0337201
299023386,3.1056464
275384718,7.72433
142378043,1.8359766
429295277,1.10833
447206604,7.2133579
410214986,8.1382222
371188886,9.1270519
371188886,3.098367
118084044,2.7435213
356453768,2.3330349
27491137,21.0153047
230075227,6.1155829
159244568,6.2772478
224298134,1.4923179
224298134,9.3174113
314865962,22.4586196
367739494,63.5809449
321669174,10.5054362
321669174,5.1097197
160039081,30.2004765
233633993,17.969639
441738827,6.0784031
441738827,8.1490285
103633672,
230387153,41.7540004
230387153,20.261655
230267547,2.2263798
23389848,15.64643
395393265,3.3772835
406855039,2.7180835
428787891,3.8240826
461591646,3.7246883
258402425,0.67554
298495970,8.4249043
342642208,8.6007557
270515566,10.0509704
55652896,34.5059318
55652896,17.3890454
284477310,2.2390502
366563452,1.5873866
284564230,12.9773004
43429656,5.2132496
49967354,1.09333
73560357,0.9499997
50989813,0.9008643
437156845,3.4906402
172630205,0.599092
419148828,0.6216031
47587394,2.4181961
157655504,3.9589903
150030205,4.5117221
150030205,39.361947
419029830,4.1849602
157572174,6.6269971
231937059,11.4874782
412257781,1.1894812
157011920,0.4777885
231337271,0.451685
409896170,1.5728416
156949982,5.6392638
147857396,9.3803217
409264172,1.7198076
2758565,3.7815683
463469906,1.5314941
463203560,1.9905105
462162963,1.3550447
382463648,25.2580075
462072242,2.0916623
446684383,4.6259138
444394183,4.0211797
441334829,4.4433921
439512298,3.8331282
146841337,4.2672965
136504576,1.5252473
103245940,3.2517862
103183399,0.7327757
36452991,1.8237148
115242351,5.6748327
461136782,4.420983
453452264,4.8405428
448536355,2.8371201
437259571,2.7519326
463590116,1.3185787
463343283,4.865928
463103749,1.9512921
463070290,0.6771668
462135459,1.6995805
461968320,12.2027867
459157691,7.4365725
458995583,1.5959199
457268255,3.8277062
9100874,6.1668344
452049244,0.6587178
452006073,1.2669382
451084885,2.9828061
448744179,3.1420872
447976172,5.3583725
447891218,1.8030565
447593267,7.8595931
443341002,6.3599636
443042089,0.5496848
412371819,1.87502
411796826,3.0959309
410554986,5.1745185
403911354,4.4814049
402319411,3.3262977
400712525,1.8923031
399058051,1.5706704
398502253,3.0031058
398466662,8.7719993
392112968,1.1960086
391510223,1.6546269
389999924,4.7606207
383410746,2.114655
381996371,2.9331094
378227267,4.7076648
206352378,3.7463765
372960748,2.0963263
372596796,3.5366743
372448111,5.0700956
14709225,5.7655904
155807906,0.4057204
151930063,5.2201338
119448220,1.252025
123106490,3.3004862
385658469,3.4142143
10827386,6.2996307
348477542,3.4074188
4999813,2.0849517
146836153,2.3252878
47316976,711.7473963
344140617,4.7799716
320541238,2.9301843
142405475,2.0083269
319932686,3.7064049
318413374,2.935886
140019355,6.3350651
318796593,1.6020002
134183038,4.9182798
437253811,0.689421
423393242,0.426988
413372087,3.4859402
361343239,2.3505698
315096343,4.3497551
311252710,5.4913314
206686292,1.3287182
289931756,3.5910692
287145649,3.6015056
211446495,4.8701613
168449943,3.4287311
168405330,9.162268
168384845,3.8996784
148497855,3.2783445
141631253,1.6709011
105759569,1.8865581
97825640,3.1228396
156075294,5.7217124
73433128,7.4659746
441444262,1.9892499
281710229,8.3092965
439926641,4.5744909
432467894,3.4365075
428699140,1.9268037
405620289,2.1532179
397423462,5.1057571
376740324,4.5300175
374158843,10.9506335
364427226,4.1414861
362607799,2.6337971
347715478,9.3096136
228507250,6.15733
309913305,6.3272169
306255021,2.7499877
274911536,4.4163989
272885406,4.3653308
272645619,2.8396238
270075071,4.2839945
229465678,4.4282303
370385007,4.2174286
366248595,3.6071588
363661031,3.5601365
363632843,3.6130857
245027119,2.0084283
363202582,1.5659063
361998994,1.84996
389753172,0.7135373
344745774,2.669856
342375120,4.4367891
336613507,2.2350331
334757798,2.3019268
333511802,3.6179419
332880327,0.6676722
331297805,4.9816829
331160996,2.1972485
121625070,2.1271199
330885564,0.6756067
188593930,1.46503
330014070,6.3087809
329921262,2.3631898
329691586,1.5169786
329609449,4.2442882
326662822,4.0446543
322862882,1.2361087
321802774,1.9405161
320994166,4.0996864
319949055,2.3577049
319806044,1.3509356
175476629,1.14057
318668441,2.2364485
323002911,3.5949457
316236118,4.1943867
314013231,2.5395579
312508092,5.7759952
307888842,1.2008331
306547699,2.6985136
309436531,3.2136333
305739565,3.3704313
305492348,3.2969977
198077394,3.990533
304950588,7.4316274
303883880,0.8970184
303686889,5.6320791
297668572,4.633735
297457992,2.8317721
401952328,9.1509453
295233473,2.3720554
294385899,8.9522767
294365631,1.8118703
290263093,5.21228
290302491,3.8348994
254142310,9.3108074
219924802,2.9478339
201660996,3.502221
166220082,0.8102219
114181798,2.7022764
113648563,2.0325685
251852984,2.7723915
289445553,1.8200065
280857321,2.1738256
269439355,3.3898234
265633507,0.9787891
260776145,10.7012764
243641947,2.5926199
242460075,2.9098435
242389810,3.0271374
241752370,3.224746
241569046,2.2310803
156002449,5.2848691
241514551,3.8600722
241326434,6.8380862
209923610,3.0001627
209707800,2.0519085
208091447,4.6606892
203476998,2.8977031
179715231,4.319754
167597352,5.3305676
165667705,3.2782956
159262969,3.2420704
66413476,4.36907
125424836,3.2806578
121194926,2.0694143
112037211,4.3636327
112037203,4.3622356
107506563,1.6832809
83395136,2.2458338
322901324,6.3096313
76505260,2.5336422
369789627,1.227961
68523365,3.4470312
144336525,0.247325
370138999,11.4520097
358070912,0.8831279
280096473,12.8770845
469821652,5.6155837
468055102,3.3133491
466167563,3.3792968
451566438,3.7462806
410372968,2.7674682
410358456,1.8641295
410314178,4.132031
206669860,10.0550764
407922734,6.4751256
406236094,4.1394473
388280249,3.146714
372443687,4.2955192
360822008,2.9075077
325275736,20.5020769
320327056,7.0327412
319568619,1.5265889
304130406,3.2464257
179987678,0.4191451
139357541,4.4781603
86419190,1.4893582
86021841,3.7465541
233964642,17.9160113
76761591,11.968028
75919790,8.6369598
75076261,5.9709305
58046864,2.3651663
57093805,3.2229781
21997420,2.1917701
6404965,4.8692603
131581531,3.0591641
131347421,2.6156239
50909831,2.0272642
41865539,1.26092
4959676,2.2358979
941340744,4.311529
33840683,13.8198702
391903064,4.6658007
391903064,8.8176457
113117112,2.7176413
79920467,1.4338615
31786438,1.4259934
169765334,5.7042858
31697707,3.910946
464593883,9.0653768
464481762,4.2545208
464445045,2.589659
464280516,2.5658729
456574511,3.4379994
456560485,5.9493696
451538240,3.9349141
407772585,3.0537856
390723664,2.9264345
27966179,4.2794669
384299730,6.6926834
384016413,5.451593
383299778,1.5570251
381982417,8.6187455
381789320,3.4930546
380775661,2.025289
369861731,3.8780401
369861728,3.8784358
365554300,0.7614693
365021641,7.4832824
262531275,2.4843369
364072092,1.3828196
337274055,4.8435717
332314607,5.3890264
327210623,2.128423
315398848,1.3677581
312030014,5.2330803
311565540,4.0668012
311292015,2.9519989
310854881,12.8777188
310267134,0.5438807
139285832,0.77685
173860688,0.845657
419419534,1.680148
307320565,2.625748
306648160,3.6525305
306357884,1.0571733
305512837,3.0223957
304695574,2.8090597
303617735,4.2732096
301455423,1.0664194
292477426,4.1794516
276647494,10.1923252
256158543,5.0648278
224245334,3.7852328
255768108,1.0815202
194795551,2.0180196
194179013,3.1785277
193782529,3.9823479
160930264,1.9242952
120033290,2.265394
119950057,10.1822686
119089245,1.2436504
260367888,46.3810093
382045742,15.6600896
229138584,2.9122454
412259468,2.6535777
146244533,8.8088443
360714300,15.8118347
55452495,17.7082945
342343963,16.7375044
440324561,10.5634342
464300749,18.0953159
385858569,9.7433732
280655495,5.8769438
34297761,5.3928876
220547837,8.4562659
131730580,3.7493233
131419624,7.2611991
190981760,3.5463582
155986102,6.87168
131250246,2.3506831
186470510,3.5071842
131036011,11.0701242
186459119,6.534605
131025778,2.6543295
185482513,1.2368321
130797885,4.7260751
184670625,0.5241284
133655284,2.6101478
130191319,1.6117444
116156517,5.36777
176148945,2.0086823
129881395,3.3630421
13737885,4.4575332
175317833,9.7325799
118603213,1.8592079
175079720,2.2623261
174426662,0.8855539
118072143,2.7678404
152005053,1.3847905
7904580,15.8346011
405485201,7.7605254
33911302,1.81383
274641986,3.1872086
13424053,5.2019364
274075364,4.1632657
271167979,0.3093954
269269740,1.8639309
183593642,1.0372587
248058363,1.1239202
247283596,3.1940809
247283054,0.9277787
239628993,1.9410635
239585909,1.6127665
233415701,5.271813
230840853,4.118418
271042173,0.476873
195750008,2.5650361
156016136,3.4813814
174826170,2.4802272
355008856,3.0108217
354442783,1.5224706
171160885,10.4401778
155867025,2.1547472
354293303,2.4713543
155351556,6.0985856
348099535,10.1182835
417942201,4.230596
150074121,1.2222265
441075486,1.1202752
347051112,4.7378265
143687316,3.5411235
346015394,1.0788649
3027681,3.9442027
143642240,
339250695,4.7262208
69838258,6.73069
96055535,5.4033373
173824688,4.7131119
80174172,1.1104301
173260345,5.2059716
59536337,7.8373997
170405772,3.2730247
56630436,6.4700007
154616309,3.6250244
46999289,6.2088405
153197346,2.642447
80439101,14.8499717
437215469,3.8036198
26051436,3.6689529
152685831,3.4714171
133107143,11.2205176
18795429,2.5087868
152326573,6.1458884
410159011,2.623354
184468386,2.5402287
369336146,5.7694373
184295571,1.9804293
172754786,4.1273472
193708920,1.3298469
169461816,17.8552322
193482096,4.0875563
1965256662,4.3170598
169187982,1.764534
452658846,1.9990323
160390955,4.4178042
436314778,4.5956692
220016044,0.9399664
136122328,2.1083693
2010186093,3.007925
1976308113,2.7568649
407905370,9.8170028
407694390,3.6691817
122695048,4.8404431
339207847,13.3988634
116257066,6.5019596
322160664,8.1744382
9032368,1.632
417844678,2.5404529
115457180,5.6619072
321894059,2.9594651
321436679,2.1263167
105135774,2.141186
317252733,3.3526843
98620619,2.2091186
96074951,5.5609997
312689217,4.3847594
311441461,3.4471559
183675732,5.4820954
87597187,2.0449361
701926762,2.0449545
238012337,3.9791023
150424946,7.0628019
396794358,3.1405783
149745822,4.7114264
131348451,9.7355768
386456916,3.5714448
145910571,2.3626917
332710679,2.7194615
437144507,7.3039869
145904365,7.9969538
415969574,10.45776
293978434,1.5971426
145023816,2.8389301
286099128,3.7788779
144970275,2.5313424
283702603,0.6691882
144682439,0.765415
277833423,6.1786733
144467913,2.9526508
271486001,5.3945125
407658979,8.084554
405897415,4.6387689
396133015,5.2667367
358186451,1.3176767
316606244,3.310636
321982642,9.10326
305478010,3.121339
295413003,3.0373017
290308758,4.4168832
289895191,5.2462501
289100911,2.7567478
287591638,3.5410781
286080865,11.3201226
267373896,4.1584817
265242905,3.7037478
260761464,3.0827487
80432617,16.45209
236638487,4.4064273
190479710,8.4843917
286696848,8.9279009
87091417,2.1186344
86075481,3.9010509
666567477,1.6883103
284747017,1.8012697
647636934,1.5503072
82622707,2.3753009
284174392,1.8751894
280097543,9.4546478
468777766,12.4844641
284173938,2.9157041
81597356,2.8054221
467783290,3.6502527
81593515,2.5312823
281196902,5.5455798
67300566,4.4236732
445751830,3.4391954
280254984,3.4177514
134551640,13.9311096
66497310,1.7563116
118329434,5.0949767
270649648,3.919695
133849258,9.148074
270471065,2.7765784
270457662,3.1510024
238162973,11.8885643
132320310,1.3955317
132313173,4.9873145
455272393,1.6660179
394338713,5.9349921
13023378,6.0672187
208030798,1.7167587
393196631,4.2594558
207981861,3.4569274
392995938,1.0078907
161299119,2.7188122
364431259,2.9866836
162387333,5.5280331
162289289,3.8212977
162179096,9.3236885
440113053,1.805376
352690548,4.9056578
267650535,4.0088245
352469839,3.7026941
194461202,3.2523102
13023738,8.0635
343726435,5.016641
191202679,4.0517972
331146317,2.3874731
13961554,1.2678043
330135981,1.0666963
329373799,3.6554335
315907220,9.312167
277505161,3.5884855
267867517,2.6816329
267861788,6.3854622
27244707,1.6882863
144301273,2.7509863
440186528,0.5318566
275703182,25.8944827
9833284,0.6843601
432114158,2.0042661
275702126,6.5718534
432078760,3.1479532
9830791,3.5414573
274545328,2.3907751
268172361,2.1803154
428251130,10.3380912
139285736,1.55028
8621049,0.9183768
3364732,3.6238662
426319499,4.1689145
266772500,2.9508097
704012376,1.5970752
149022647,1.8528946
363749415,3.6562554
143934343,2.1642912
363083571,3.8249546
308208458,11.2237372
126125073,3.6387748
361710792,8.7234738
360475034,2.8372178
360473750,4.3618031
359426909,3.9415006
358938714,0.422425
357661805,17.0298529
357312511,32.6012979
340228388,3.1726875
335860261,8.4893234
118327533,16.56308
39858507,4.6288384
334080358,11.4483792
324116813,6.3885628
144276942,1.5351652
267484653,1.7384809
252549844,3.0789699
233948455,1.4822451
233795794,3.1493729
233831759,2.9708603
173711153,3.1315583
173298412,2.4188647
173176491,3.2337884
65981892,3.4898546
64938667,3.1988858
305048116,14.2337615
620780629,4.8893985
435861696,5.6902814
432761635,3.2131823
422881018,5.7456862
414922696,7.6460931
1980725947,2.9708659
68850908,5.3868381
68388114,1.3312309
802227190,2.3365744
53307409,5.6089886
742648307,1.6180578
20892672,3.10926
468832904,1.4005308
470974162,3.2583798
396813816,10.3918699
459755750,6.1080224
339503267,4.9386676
458419328,4.6747218
321250206,2.1040634
457104362,4.8163162
312811620,3.0923729
453410966,4.120004
220396259,0.91677
29117085,13.247777
292889298,2.2538878
290504044,3.6515704
454361389,3.9563671
284254253,1.862908
453289469,0.7799194
282091493,3.3789946
447192619,2.6566986
224271611,4.040003
277538491,3.2404614
407166076,8.7520247
275562670,1.5810556
406861922,4.0358074
274367763,3.8795023
403507814,2.7812908
272983172,4.3205081
402391147,3.3626798
255909950,1.82856
402219289,2.1970052
70785910,0.4947938
398912927,19.8875338
1979500576,2.6342729
238624131,3.4945148
455784423,3.9365629
262530780,8.22388
189380158,1.9617969
429414530,2.6340964
186292194,3.2403602
429218084,2.5266409
80478272,5.0859432
428003305,1.8048106
61205803,4.2186625
370981403,3.7330471
47094691,4.9276886
365447203,5.7208592
47425697,0.4941631
200917197,1.2205315
192878624,5.7361495
186614891,4.084447
400432230,3.1833919
453348525,0.7729066
29105766,3.2551315
416539317,2.2019606
253030300,2.8300213
393251073,14.9857436
252912175,17.6229161
22683951,2.6797436
373614579,8.2064867
100014359,0.5045539
21291176,1.6667559
373612558,5.8677921
190250689,1.4658218
353498819,2.5492773
312991501,3.2905683
189852832,3.8960447
16076354,2.9859012
289661991,2.8989758
254909777,2.1301227
396316939,4.9214799
254629854,0.9714298
395926728,1.4466788
221882319,5.1890769
394672497,11.8413467
394672497,6.0379203
221861843,2.217782
301160638,16.0085751
394570569,6.9625419
221785300,3.7833369
382474101,2.6520851
394492339,9.1317488
208719443,2.4038651
81077799,9.2224171
203377303,8.159487
165827520,7.748612
272167060,8.4130034
453230066,1.5492212
445496795,1.831733
184733148,2.959842
445407434,2.1795448
149855074,3.1116107
433144048,2.923461
139559780,3.2637419
118586896,12.11028
139507260,1.7556768
415976665,1.5244603
116848450,3.4796904
410552165,4.6017262
396556650,2.277182
94609570,3.3325651
77258279,5.5122277
381544766,4.0898871
71854732,3.1004285
374778982,2.3882776
251878904,1.7025848
67517533,3.9497635
81212289,0.6848358
71134735,2.3378945
39077574,7.1404043
9346507,4.9807125
8677530,2.91463
841226526,19.5105608
801354155,2.9150294
167418898,10.9803025
445807396,3.2493152
393853275,1.7088305
356736743,24.0819851
356539624,0.4399856
355953198,3.3952015
330795142,1.3460633
900240532,2.5733766
308073360,11.8886495
307915084,0.8275646
298074043,3.0193545
155995204,9.30734
287231664,3.6217624
448358913,1.5505494
21113347,4.218076
310294189,4.8768783
446370039,4.5992844
199731190,2.5130547
443666343,7.3436151
